Url,Title,Overview,Genres
https://www.themoviedb.org/tv/63789?language=en-US,Late Night Restaurant,"A restaurant opens at midnight until seven in the morning. Its mysterious owner and chef, simply called the ""Master,"" has no fixed items on his menu, but will take orders from any customer and cook up whatever they ask for. As the Master cooks, his customers tell him their life stories. Korean adaptation of the original Japanese drama.","Drama, Mystery"
https://www.themoviedb.org/tv/94244-obliterated?language=en-US,Obliterated,"A special forces team thwarts a deadly plot in Sin City and parties accordingly. But when the real threat emerges, they must sober up to save Las Vegas.","Comedy, Action & Adventure, Drama"
https://www.themoviedb.org/tv/56964-east-los-high?language=en-US,East Los High,"East Los High is not your typical high school. Dance, sex, romance, and mystery are at the heart of this inner city school in East LA where two teenage cousins—Jessie, a 16-year-old virgin and Maya, a troubled runaway with a violent past —fall in love with Jacob, a popular football player. From this forbidden love triangle, Maya, Jessie and Jacob, along with their close friends must face true-to-life decisions during a single dramatic and breath-taking year that will mark their lives forever.",Drama
https://www.themoviedb.org/tv/226566-milo?language=en-US,Milo,"A warm, funny pre-school series about an adventurous 5-year old cat who, together with his best friends Lofty and Lark, uses role-play to explore the world of vocations, introducing little ones to a variety of professions.","Kids, Animation"
https://www.themoviedb.org/tv/222663?language=en-US,Miles to Go,"In the 1980s, Gao Jialin, a young man living in Gaojiagou in northern Shaanxi Province,Gao Jialin was not defeated. He strived to learn new knowledge in accordance with the times, and through the changes of the world, he wrote an extraordinary life story of an ordinary man in the tide of the times.",Drama
https://www.themoviedb.org/tv/68595-planet-earth-ii?language=en-US,Planet Earth II,David Attenborough presents a documentary series exploring how animals meet the challenges of surviving in the most iconic habitats on earth.,"Documentary, Family"
https://www.themoviedb.org/tv/45749-larry-king-now?language=en-US,Larry King Now,"Watch Larry interview today's most interesting celebrities, world leaders, and internet stars as only the King can.",Talk
https://www.themoviedb.org/tv/40110-trollied?language=en-US,Trollied,"Set in Valco, a fictional budget supermarket in the north west of England, Trollied finds the funny in one of our most familiar surroundings and focuses on the types of characters we all recognise: bored checkout staff, ineffectual managers and a range of customers, from the irate to the downright bizarre.",Comedy
https://www.themoviedb.org/tv/10126-taz-mania?language=en-US,Taz-Mania,"The wildest teenager south of the Equator, Taz lives to party. With his insatiable appetite, he tends to eat everything in sight. The oldest child in a family of five, Taz works at a rather bizarre coastal resort, the Hotel Tasmania, as a bellhop, busboy to earn party money.","Family, Animation, Comedy"
https://www.themoviedb.org/tv/236-the-flash?language=en-US,The Flash,"When a bolt of lightening crashes through a police crime lab, a mix of electrically charged substances bathes chemist Barry Allen, transforming him into the fastest man alive--The Flash.","Action & Adventure, Crime, Drama, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/205622?language=en-US,My Bossy Wife,"Lu Xiao Bai is a lazy young man who gets involved with Shen Jun Ye, a local constable. In desperation Lu Xiao Bai agreed to a contract marriage with Shen Jun Ye, became a son-in-law of the Shen family, and now lives with her in her family's residence. Their once hostile relationship soon grows into one of care and appreciation as they investigate a case together.","Drama, Comedy"
https://www.themoviedb.org/tv/74040-making-it?language=en-US,Making It,"In this reality competition, craft makers from all walks of life take on a series of projects. Over the course of each episode, the contestants must tackle a different theme, hand-making items in different disciplines — the difficulty of which increases with every episode until a winner is crowned.",Reality
https://www.themoviedb.org/tv/64353-versailles?language=en-US,Versailles,"The story of a young Louis XIV on his journey to become the most powerful monarch in Europe, from his battles with the fronde through his development into the Sun King. Historical and fictional characters guide us in a world of betrayal and political maneuvering, revealing Versailles in all its glory and brutality.",Drama
https://www.themoviedb.org/tv/87553?language=en-US,Her Private Life,"An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director.","Comedy, Drama"
https://www.themoviedb.org/tv/218347-sweetpea?language=en-US,Sweetpea,"Rhiannon Lewis doesn't make much of an impression - people walk past her in the street without a second glance. That is until she is pushed over the edge and loses control. Rhiannon's life transforms, but can she keep her killer secret?","Comedy, Drama"
https://www.themoviedb.org/tv/157004-goosebumps?language=en-US,Goosebumps,A group of five high schoolers embark on a shadowy and twisted journey to investigate the tragic passing three decades earlier of a teen named Harold Biddle – while also unearthing dark secrets from their parents' past.,"Sci-Fi & Fantasy, Action & Adventure, Comedy"
https://www.themoviedb.org/tv/33481-american-chopper-senior-vs-junior?language=en-US,American Chopper: Senior vs Junior,It's make it or break it time for each of the Teutul men as they head off in separate directions after a bruising family breakup. Who will come out on top as Orange County Choppers (OCC) and Paul JR Designs start cranking out competing bikes?,Reality
https://www.themoviedb.org/tv/79408-i-feel-bad?language=en-US,I Feel Bad,"Emet is the perfect mom, boss, wife, friend and daughter. Okay, she's not perfect. In fact, she's just figuring it out like the rest of us. Sure, she feels bad when she has a sexy dream about someone other than her husband, or when she pretends not to know her kids when they misbehave in public, or when she uses her staff to help solve personal problems. But that's okay, right? Nobody can have it all and do it perfectly.",Comedy
https://www.themoviedb.org/tv/61695?language=en-US,Beyond the Boundary,"The dark fantasy follows a high school sophomore named Akihito Kanbara. Although the boy appears human, he is half Youmu and invulnerable to wounds because he can heal quickly. One day, Akihito meets freshman Mirai Kuriyama when it seems she is about to jump from the school rooftop. Mirai is isolated because of her ability to manipulate blood, which is considered heresy among members of the spirit world. Disturbing events begin to unfold after Akihito saves Mirai.","Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/61488?language=en-US,Secret Door,"A re-imagining of the legendary tale of the troubled father-son relationship between King Yeongjo and his only son Prince Sado. While his father insists on a strong and centralized government, Crown Prince Sado promotes social justice and equality throughout the kingdom. Throughout eight fateful years, the strain on their relationship — both familial and political — eventually evolves into a total breakdown, ending with one of the most tragic stories in Joseon history.","Drama, History, Mystery"
https://www.themoviedb.org/tv/6785-are-you-smarter-than-a-5th-grader?language=en-US,Are You Smarter Than a 5th Grader?,"Are You Smarter Than a 5th Grader? is an Australian quiz show produced by Roving Enterprises that debuted on Network Ten on 26 September 2007. It is hosted by popular TV personality Rove McManus. Filming for the show commenced on 11 September 2007 at Global Television Studios in Forest Hill.McManus inspected the United States production of the show while in the United States of America hosting his show Rove.The children for the 2007 series were all students who were currently enrolled in grade five and were aged 10 or 11. They had to compete against many other fifth graders to win the roles.5th Grader games are played by a single contestant, who attempts to answer ten questions. Content is taken from primary school textbooks, two from each grade level from first to fifth. Each correct answer increases the amount of money the player banks; a maximum cash prize of A$500,000 can be won. Along the way, the player can be assisted by a ""classmate"", one of five cast members, in answering the questions. Notably, upon getting an answer incorrect or deciding to end the game, the contestant must profess to the camera ""My name is contestants name and I am not smarter than a fifth grader!""",
